270	293
271	418
272	291
273	391
275	384
276	418
277	435
278	347
278	478
279	387
279	407
279	465
280	486
280	358
280	298
282	323
283	300
283	309
284	352
285	350
285	403
285	383
285	287
286	475
287	454
287	309
288	289
288	293
289	334
289	467
289	356
290	496
290	472
290	343
290	301
291	452
291	480
291	472
292	485
293	314
293	404
293	437
293	302
293	474
294	433
294	342
294	368
295	416
297	335
298	342
298	459
301	338
302	411
305	316
305	311
310	452
310	360
313	492
314	449
316	338
318	461
319	340
319	499
319	363
319	448
321	370
322	470
324	399
324	444
324	498
324	484
325	419
326	331
332	446
332	367
333	444
333	407
334	432
337	459
338	346
338	435
338	342
342	358
343	356
343	366
346	481
353	421
355	372
356	356
356	461
356	418
357	460
362	384
363	381
365	397
365	374
366	372
367	423
367	491
367	400
369	462
370	499
372	481
375	495
379	400
380	411
380	394
384	462
385	421
386	407
386	439
392	476
394	457
395	445
396	434
400	460
400	497
402	425
402	499
403	458
404	405
412	435
419	428
419	481
419	440
421	493
424	495
426	426
429	475
436	476
436	488
439	469
440	499
441	482
443	446
445	491
466	487
486	486

